Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
ene-20;Hombre;Ciudad Lineal;Entre 26 y 35 años;Española;2432;Ingenieros en construcción y obra civil;;;;
ene-20;Hombre;Otro Municipio;Entre 36 y 45 años;Española;7191;Mantenedores de edificios;7510;Electricistas de la construcción y afines;9811;Peones del transporte de mercancías y descargadores
ene-20;Mujer;Fuencarral-el Pardo;Entre 36 y 45 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;2484;Diseñadores gráficos y multimedia;3731;Fotógrafos
ene-20;Hombre;Villa De Vallecas;Entre 36 y 45 años;Comunitaria;7121;Albañiles;7221;Fontaneros;7510;Electricistas de la construcción y afines
ene-20;Mujer;Centro;Entre 36 y 45 años;Extracomunitaria;4111;Empleados de contabilidad;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles)
ene-20;Mujer;Ciudad Lineal;Entre 56 y 65 años;Extracomunitaria;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios;;
ene-20;Mujer;Villa De Vallecas;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);4412;Recepcionistas (excepto de hoteles)
ene-20;Hombre;Tetuán;Entre 46 y 55 años;Española;5120;Camareros asalariados;5120;Camareros asalariados;3510;Agentes y representantes comerciales
ene-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes;5721;Cuidadores de niños en guarderías y centros educativos
ene-20;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;4423;Telefonistas;5220;Vendedores en tiendas y almacenes;3724;Monitores de actividades recreativas y de entretenimiento
ene-20;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;9320;Preparadores de comidas rápidas;5220;Vendedores en tiendas y almacenes;9820;Reponedores
ene-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
ene-20;Mujer;Tetuán;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-20;Hombre;Moratalaz;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;3522;Agentes de compras;5500;Cajeros y taquilleros (excepto bancos)
ene-20;Mujer;Villa De Vallecas;Menor de 25 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
ene-20;Hombre;Carabanchel;Entre 46 y 55 años;Española;5999;Trabajadores de los servicios de protección y seguridad no clasificados bajo otros epígrafes;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;5833;Conserjes de edificios
ene-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;;
ene-20;Hombre;Otro Municipio;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5833;Conserjes de edificios;9811;Peones del transporte de mercancías y descargadores
ene-20;Hombre;Arganzuela;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;3532;Organizadores de conferencias y eventos;3613;Asistentes de dirección y administrativos
ene-20;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5622;Técnicos de emergencias sanitarias;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9310;Ayudantes de cocina
ene-20;Mujer;Ciudad Lineal;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;5220;Vendedores en tiendas y almacenes;4121;Empleados de control de abastecimientos e inventario
ene-20;Mujer;Villaverde;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores
ene-20;Mujer;Usera;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;;;;
ene-20;Mujer;Latina;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9811;Peones del transporte de mercancías y descargadores
ene-20;Mujer;Arganzuela;Entre 36 y 45 años;Española;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines
ene-20;Mujer;Carabanchel;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5420;Operadores de telemarketing
ene-20;Hombre;Fuencarral-el Pardo;Entre 56 y 65 años;Española;4223;Empleados de servicio de personal;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
ene-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;5611;Auxiliares de enfermería hospitalaria;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio
ene-20;Hombre;Salamanca;Menor de 25 años;Extracomunitaria;7121;Albañiles;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
ene-20;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;4424;Teleoperadores
ene-20;Hombre;Arganzuela;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;7191;Mantenedores de edificios;5833;Conserjes de edificios
ene-20;Mujer;Hortaleza;Entre 56 y 65 años;Española;2452;Arquitectos paisajistas;3405;Tasadores;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
ene-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5824;Azafatos de tierra;5500;Cajeros y taquilleros (excepto bancos)
ene-20;Hombre;Tetuán;Entre 26 y 35 años;Extracomunitaria;2723;Analistas de redes informáticas;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones;2484;Diseñadores gráficos y multimedia
ene-20;Mujer;Puente De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;3724;Monitores de actividades recreativas y de entretenimiento;9820;Reponedores
ene-20;Mujer;Ciudad Lineal;Entre 46 y 55 años;Española;9310;Ayudantes de cocina;5220;Vendedores en tiendas y almacenes;;
ene-20;Hombre;Villa De Vallecas;Entre 36 y 45 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores
ene-20;Mujer;Otro Municipio;Entre 56 y 65 años;Española;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario
ene-20;Mujer;Otro Municipio;Entre 26 y 35 años;Española;4411;Empleados de información al usuario;2251;Maestros de educación infantil;4424;Teleoperadores
ene-20;Mujer;Otro Municipio;Entre 46 y 55 años;Comunitaria;5220;Vendedores en tiendas y almacenes;2322;Profesores de enseñanza no reglada de idiomas;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
ene-20;Mujer;Otro Municipio;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;3715;Animadores comunitarios;3724;Monitores de actividades recreativas y de entretenimiento
ene-20;Mujer;Carabanchel;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-20;Mujer;Centro;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ene-20;Hombre;Tetuán;Entre 56 y 65 años;Española;7231;Pintores y empapeladores;5833;Conserjes de edificios;7191;Mantenedores de edificios
ene-20;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;9229;Otro personal de limpieza;5220;Vendedores en tiendas y almacenes;9820;Reponedores
ene-20;Hombre;San Blas;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
ene-20;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Extracomunitaria;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
ene-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;;;;;;
ene-20;Mujer;Usera;Menor de 25 años;Comunitaria;5220;Vendedores en tiendas y almacenes;9820;Reponedores;;
ene-20;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Extracomunitaria;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4412;Recepcionistas (excepto de hoteles);4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-20;Hombre;Usera;Entre 36 y 45 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-20;Hombre;Ciudad Lineal;Entre 36 y 45 años;Española;7221;Fontaneros;7191;Mantenedores de edificios;5833;Conserjes de edificios
ene-20;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;4424;Teleoperadores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos)
ene-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;9811;Peones del transporte de mercancías y descargadores;8331;Operadores de maquinaria de movimientos de tierras y equipos similares;7401;Mecánicos y ajustadores de vehículos de motor
ene-20;Mujer;Centro;Entre 46 y 55 años;Española;4301;Grabadores de datos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4113;Empleados de oficina de servicios estadísticos, financieros y bancarios
ene-20;Hombre;Villaverde;Entre 46 y 55 años;Española;7323;Ajustadores y operadores de máquinas-herramienta;8412;Conductores asalariados de automóviles, taxis y furgonetas;7191;Mantenedores de edificios
feb-20;Hombre;Puente De Vallecas;Entre 36 y 45 años;Española;4422;Recepcionistas de hoteles;5824;Azafatos de tierra;4411;Empleados de información al usuario
feb-20;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
feb-20;Hombre;Vicálvaro;Entre 46 y 55 años;Española;7191;Mantenedores de edificios;5833;Conserjes de edificios;;
feb-20;Mujer;Otro Municipio;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
feb-20;Mujer;Tetuán;Entre 36 y 45 años;Comunitaria;4412;Recepcionistas (excepto de hoteles);4424;Teleoperadores;2325;Instructores en tecnologías de la información en enseñanza no reglada
feb-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;9443;Barrenderos y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes
feb-20;Mujer;Vicálvaro;Menor de 25 años;Española;2252;Técnicos en educación infantil;5721;Cuidadores de niños en guarderías y centros educativos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
feb-20;Mujer;Tetuán;Entre 26 y 35 años;Extracomunitaria;9310;Ayudantes de cocina;9310;Ayudantes de cocina;9229;Otro personal de limpieza
feb-20;Hombre;Barajas;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;9820;Reponedores
feb-20;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;4411;Empleados de información al usuario;4412;Recepcionistas (excepto de hoteles);;
feb-20;Hombre;Otro Municipio;Menor de 25 años;Española;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores;9602;Peones de la construcción de edificios
feb-20;Mujer;Ciudad Lineal;Menor de 25 años;Española;9310;Ayudantes de cocina;4412;Recepcionistas (excepto de hoteles);7703;Panaderos, pasteleros y confiteros
ene-20;Mujer;Latina;Entre 36 y 45 años;Española;4424;Teleoperadores;5500;Cajeros y taquilleros (excepto bancos);;
ene-20;Mujer;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9320;Preparadores de comidas rápidas;;
ene-20;Hombre;Otro Municipio;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ene-20;Mujer;Usera;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
ene-20;Mujer;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;4424;Teleoperadores;5210;Jefes de sección de tiendas y almacenes
ene-20;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Española;4421;Empleados de agencias de viajes;4422;Recepcionistas de hoteles;2630;Técnicos de empresas y actividades turísticas
ene-20;Hombre;Moratalaz;Entre 26 y 35 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;;;;
ene-20;Hombre;Usera;Entre 56 y 65 años;Española;8432;Conductores asalariados de camiones;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
ene-20;Mujer;Retiro;Entre 46 y 55 años;Española;8133;Operadores de laboratorios fotográficos y afines;;;;
ene-20;Hombre;Arganzuela;Entre 36 y 45 años;Española;;;;;;
ene-20;Mujer;Ciudad Lineal;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ene-20;Hombre;San Blas;Entre 36 y 45 años;Española;7312;Soldadores y oxicortadores;;;;
ene-20;Mujer;Vicálvaro;Entre 56 y 65 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4412;Recepcionistas (excepto de hoteles);3339;Otros profesionales de las terapias alternativas
ene-20;Mujer;Carabanchel;Entre 36 y 45 años;Española;;;;;;
ene-20;Mujer;Centro;Entre 36 y 45 años;Española;5722;Cuidadores de niños en domicilios;9100;Empleados domésticos;;
ene-20;Mujer;Chamartín;Mayor de 65 años;Extracomunitaria;9100;Empleados domésticos;;;;
ene-20;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;9229;Otro personal de limpieza;9100;Empleados domésticos;;
ene-20;Hombre;Villaverde;Menor de 25 años;Extracomunitaria;5420;Operadores de telemarketing;4424;Teleoperadores;4445;Cobradores de facturas, deudas y empleados afines
ene-20;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;7323;Ajustadores y operadores de máquinas-herramienta;7191;Mantenedores de edificios;7510;Electricistas de la construcción y afines
ene-20;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-20;Hombre;Centro;Entre 26 y 35 años;Extracomunitaria;2624;Especialistas en políticas y servicios de personal y afines;3612;Asistentes jurídico-legales;4223;Empleados de servicio de personal
ene-20;Mujer;Villaverde;Entre 46 y 55 años;Española;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
ene-20;Mujer;Vicálvaro;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes
ene-20;Mujer;Puente De Vallecas;Entre 56 y 65 años;Extracomunitaria;5120;Camareros asalariados;9310;Ayudantes de cocina;5110;Cocineros asalariados
