Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
ene-18;Mujer;Carabanchel;Menor de 25 años;Española;2252;Técnicos en educación infantil;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
ene-18;Mujer;Chamberí;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;2613;Analistas financieros;2651;Profesionales de la publicidad y la comercialización
ene-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores
ene-18;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Española;7323;Ajustadores y operadores de máquinas-herramienta;8202;Ensambladores de equipos eléctricos y electrónicos;;
ene-18;Hombre;San Blas;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;7293;Cristaleros;9811;Peones del transporte de mercancías y descargadores
ene-18;Hombre;Centro;Entre 56 y 65 años;Española;2425;Ingenieros técnicos forestales y del medio natural;3405;Tasadores;1311;Directores de producción de explotaciones agropecuarias y forestales
ene-18;Mujer;San Blas;Entre 46 y 55 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5612;Auxiliares de enfermería de atención primaria
ene-18;Hombre;Otro Municipio;Menor de 25 años;Española;9811;Peones del transporte de mercancías y descargadores;5220;Vendedores en tiendas y almacenes;;
ene-18;Hombre;Carabanchel;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Mujer;Carabanchel;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9820;Reponedores
ene-18;Hombre;Carabanchel;Menor de 25 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados
ene-18;Mujer;Otro Municipio;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Hombre;Arganzuela;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;3724;Monitores de actividades recreativas y de entretenimiento;;
ene-18;Hombre;Fuencarral-el Pardo;Entre 56 y 65 años;Española;4411;Empleados de información al usuario;9811;Peones del transporte de mercancías y descargadores;5420;Operadores de telemarketing
ene-18;Mujer;Villa De Vallecas;Entre 46 y 55 años;Extracomunitaria;9310;Ayudantes de cocina;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;4424;Teleoperadores;9431;Ordenanzas
ene-18;Mujer;Tetuán;Mayor de 65 años;Española;9100;Empleados domésticos;9100;Empleados domésticos;;
ene-18;Hombre;San Blas;Entre 56 y 65 años;Española;7121;Albañiles;8412;Conductores asalariados de automóviles, taxis y furgonetas;9443;Barrenderos y afines
ene-18;Hombre;San Blas;Entre 46 y 55 años;Española;5120;Camareros asalariados;8412;Conductores asalariados de automóviles, taxis y furgonetas;9310;Ayudantes de cocina
ene-18;Mujer;Retiro;Entre 26 y 35 años;Española;2823;Psicólogos;3713;Profesionales de apoyo al trabajo y a la educación social;2625;Especialistas en formación de personal
ene-18;Mujer;Arganzuela;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;5710;Trabajadores de los cuidados personales a domicilio;5500;Cajeros y taquilleros (excepto bancos)
ene-18;Hombre;San Blas;Entre 46 y 55 años;Española;9602;Peones de la construcción de edificios;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas
ene-18;Mujer;Usera;Entre 26 y 35 años;Comunitaria;4421;Empleados de agencias de viajes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5210;Jefes de sección de tiendas y almacenes
ene-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Comunitaria;3110;Delineantes y dibujantes técnicos;3732;Diseñadores y decoradores de interior;3202;Supervisores de la construcción
ene-18;Mujer;Fuencarral-el Pardo;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;5420;Operadores de telemarketing
ene-18;Hombre;Puente De Vallecas;Entre 56 y 65 años;Extracomunitaria;8412;Conductores asalariados de automóviles, taxis y furgonetas;8412;Conductores asalariados de automóviles, taxis y furgonetas;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados
ene-18;Mujer;Chamberí;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;3613;Asistentes de dirección y administrativos;2923;Filólogos, intérpretes y traductores
ene-18;Hombre;Otro Municipio;Entre 36 y 45 años;Española;5210;Jefes de sección de tiendas y almacenes;4111;Empleados de contabilidad;2713;Analistas, programadores y diseñadores Web y multimedia
ene-18;Mujer;Arganzuela;Entre 36 y 45 años;Española;2156;Terapeutas ocupacionales;;;;
ene-18;Mujer;Salamanca;Entre 56 y 65 años;Española;4210;Empleados de bibliotecas y archivos;4221;Empleados de servicios de correos (excepto empleados de mostrador);3629;Otros profesionales de apoyo de la Administración Pública para tareas de inspección y control y tareas similares
ene-18;Mujer;Villa De Vallecas;Menor de 25 años;Extracomunitaria;2652;Profesionales de relaciones públicas;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes
ene-18;Mujer;Arganzuela;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles);4412;Recepcionistas (excepto de hoteles)
ene-18;Hombre;Fuencarral-el Pardo;Entre 46 y 55 años;Española;;;;;;
ene-18;Mujer;Tetuán;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9100;Empleados domésticos
ene-18;Mujer;San Blas;Entre 46 y 55 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;3713;Profesionales de apoyo al trabajo y a la educación social;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Hombre;Tetuán;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina;5120;Camareros asalariados
ene-18;Mujer;Arganzuela;Entre 46 y 55 años;Española;2922;Periodistas;3731;Fotógrafos;2934;Directores de cine, de teatro y afines
ene-18;Mujer;Tetuán;Entre 36 y 45 años;Española;2240;Profesores de enseñanza primaria;2251;Maestros de educación infantil;4411;Empleados de información al usuario
ene-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Extracomunitaria;6110;Trabajadores cualificados en actividades agrícolas (excepto en huertas, invernaderos, viveros y jardines);9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Hombre;Arganzuela;Menor de 25 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;5612;Auxiliares de enfermería de atención primaria
ene-18;Mujer;Usera;Entre 36 y 45 años;Española;5833;Conserjes de edificios;4411;Empleados de información al usuario;2824;Profesionales del trabajo y la educación social
ene-18;Mujer;Vicálvaro;Entre 46 y 55 años;Española;9820;Reponedores;5492;Promotores de venta;5500;Cajeros y taquilleros (excepto bancos)
ene-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9811;Peones del transporte de mercancías y descargadores;7121;Albañiles
ene-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;9443;Barrenderos y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Hombre;Villaverde;Entre 56 y 65 años;Española;7191;Mantenedores de edificios;7510;Electricistas de la construcción y afines;7221;Fontaneros
ene-18;Mujer;Centro;Entre 36 y 45 años;Española;2311;Profesores de educación especial;2312;Técnicos educadores de educación especial;5220;Vendedores en tiendas y almacenes
ene-18;Mujer;Salamanca;Entre 26 y 35 años;Española;4421;Empleados de agencias de viajes;;;;
ene-18;Mujer;Carabanchel;Menor de 25 años;Española;5492;Promotores de venta;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Mujer;Centro;Entre 26 y 35 años;Española;2625;Especialistas en formación de personal;;;;
ene-18;Mujer;Villa De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ene-18;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;9820;Reponedores;9443;Barrenderos y afines;9811;Peones del transporte de mercancías y descargadores
ene-18;Hombre;Puente De Vallecas;Entre 46 y 55 años;Comunitaria;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;8412;Conductores asalariados de automóviles, taxis y furgonetas;;
ene-18;Mujer;Carabanchel;Entre 36 y 45 años;Comunitaria;9100;Empleados domésticos;;;;
ene-18;Mujer;Tetuán;Entre 56 y 65 años;Española;5210;Jefes de sección de tiendas y almacenes;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;5220;Vendedores en tiendas y almacenes
ene-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;5941;Vigilantes de seguridad y similares habilitados para ir armados;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;1219;Directores de políticas y planificación y de otros departamentos administrativos no clasificados bajo otros epígrafes
ene-18;Hombre;Centro;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;;
ene-18;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;8412;Conductores asalariados de automóviles, taxis y furgonetas;5833;Conserjes de edificios;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Mujer;Retiro;Entre 56 y 65 años;Española;5611;Auxiliares de enfermería hospitalaria;5611;Auxiliares de enfermería hospitalaria;9100;Empleados domésticos
ene-18;Hombre;Latina;Entre 46 y 55 años;Española;5220;Vendedores en tiendas y almacenes;9811;Peones del transporte de mercancías y descargadores;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-18;Hombre;Villaverde;Menor de 25 años;Española;3724;Monitores de actividades recreativas y de entretenimiento;5992;Bañistas-socorristas;5220;Vendedores en tiendas y almacenes
ene-18;Hombre;Latina;Entre 36 y 45 años;Española;4111;Empleados de contabilidad;3613;Asistentes de dirección y administrativos;4112;Empleados de control de personal y nóminas
ene-18;Hombre;Hortaleza;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;3510;Agentes y representantes comerciales;5833;Conserjes de edificios
ene-18;Mujer;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes;;
ene-18;Hombre;Villa De Vallecas;Entre 46 y 55 años;Española;7132;Instaladores de cerramientos metálicos y carpinteros metálicos (excepto montadores de estructuras metálicas);7131;Carpinteros (excepto ebanistas);7121;Albañiles
ene-18;Hombre;San Blas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;;;;
ene-18;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;7510;Electricistas de la construcción y afines;7191;Mantenedores de edificios;7533;Instaladores y reparadores en tecnologías de la información y las comunicaciones
ene-18;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;2821;Sociólogos, geógrafos, antropólogos, arqueólogos y afines;3713;Profesionales de apoyo al trabajo y a la educación social;2651;Profesionales de la publicidad y la comercialización
ene-18;Mujer;Tetuán;Entre 36 y 45 años;Española;2823;Psicólogos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;3713;Profesionales de apoyo al trabajo y a la educación social
ene-18;Hombre;Moratalaz;Entre 46 y 55 años;Española;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes;9820;Reponedores;9811;Peones del transporte de mercancías y descargadores
ene-18;Mujer;Salamanca;Entre 56 y 65 años;Española;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);2240;Profesores de enseñanza primaria
ene-18;Hombre;Vicálvaro;Entre 46 y 55 años;Española;2461;Ingenieros técnicos industriales y de producción;;;;
ene-18;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;3613;Asistentes de dirección y administrativos;4121;Empleados de control de abastecimientos e inventario;4412;Recepcionistas (excepto de hoteles)
ene-18;Hombre;Fuencarral-el Pardo;Entre 36 y 45 años;Española;2411;Físicos y astrónomos;2414;Geólogos y geofísicos;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
ene-18;Mujer;Vicálvaro;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9100;Empleados domésticos
ene-18;Mujer;Chamartín;Entre 36 y 45 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;9310;Ayudantes de cocina
ene-18;Hombre;Puente De Vallecas;Entre 36 y 45 años;Extracomunitaria;9602;Peones de la construcción de edificios;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
ene-18;Mujer;San Blas;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios;4411;Empleados de información al usuario
ene-18;Mujer;Chamberí;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;2599;Profesionales del derecho no clasificados bajo otros epígrafes;4411;Empleados de información al usuario
ene-18;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9310;Ayudantes de cocina;9310;Ayudantes de cocina;9100;Empleados domésticos
ene-18;Hombre;Latina;Entre 56 y 65 años;Española;5825;Guías de turismo;3613;Asistentes de dirección y administrativos;;
ene-18;Hombre;Latina;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;8412;Conductores asalariados de automóviles, taxis y furgonetas;9820;Reponedores
ene-18;Mujer;Puente De Vallecas;Menor de 25 años;Española;5220;Vendedores en tiendas y almacenes;5492;Promotores de venta;;
ene-18;Hombre;Usera;Entre 36 y 45 años;Española;2923;Filólogos, intérpretes y traductores;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);;
ene-18;Hombre;Villaverde;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;7531;Mecánicos y reparadores de equipos electrónicos;7510;Electricistas de la construcción y afines
ene-18;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores
ene-18;Hombre;Carabanchel;Entre 46 y 55 años;Española;4412;Recepcionistas (excepto de hoteles);9820;Reponedores;5220;Vendedores en tiendas y almacenes
ene-18;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;3522;Agentes de compras;4123;Empleados de logística y transporte de pasajeros y mercancías;4412;Recepcionistas (excepto de hoteles)
ene-18;Mujer;Moratalaz;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina;5722;Cuidadores de niños en domicilios
